system:index,mean_albedo,month,season,year,.geo
2001_10_07,277.9309253520734,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_08,283.9523238535817,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_09,288.0812939773955,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_10,298.452225722295,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_11,311.54229561383045,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_12,327.6225220559787,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_13,337.8106100692413,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_14,351.81497717708913,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_15,366.1945972056878,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_16,374.25535444514003,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_17,383.4855442549931,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_18,390.42319195847324,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_19,390.9518953103968,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_20,392.0427487180275,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_21,392.2829300926657,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_22,391.6722587825596,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_23,392.9719447563247,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_24,396.0579585084779,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_25,395.16263183638284,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_26,391.73255896814607,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_27,386.48036647309465,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_28,385.3998045570038,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_29,385.5297004864033,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_30,382.5042757392463,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_31,379.6574397387715,10,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_01,374.4498394499665,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_02,369.0486088365069,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_03,363.84513293930297,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_04,361.8192459412784,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_05,362.8962702782553,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_06,357.2690941840137,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_07,350.91041022479374,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_08,347.17666168657536,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_09,347.7254015677451,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_10,341.54226477399436,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_11,341.9585704824659,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_12,342.2476772777427,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_13,344.19903507941785,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_14,342.7605163238581,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_15,344.78449790808713,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_16,346.189459772382,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_17,343.82581409021526,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_18,337.2336205495577,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_19,335.5762045808983,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_20,337.7392888404679,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_21,337.7584198416273,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_22,337.47793226478,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_23,339.63924073556024,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_24,339.44714822750296,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_25,343.45073432463727,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_26,342.7744311238938,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_27,345.87008128691906,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_28,339.61205373448735,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_29,337.65470799843797,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_11_30,330.17600052461626,11,transition,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_01,318.7552593522089,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_02,310.3317129333608,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_03,311.31952813861636,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_04,318.7070593187897,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_05,318.8040110808958,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_06,319.7002636258416,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_07,322.73308585011193,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_08,289.9405421179924,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_09,290.8334501637639,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_10,267.56641472379346,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_11,254.0470113348489,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_12,254.03230872348954,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_13,249.03480223733212,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_14,247.04582731167528,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_15,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_16,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_17,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_18,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_19,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_20,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_21,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_22,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_23,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_24,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_25,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_26,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_27,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_28,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_29,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_30,,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_12_31,301.26792261062104,12,snow,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_01,295.4349532374439,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_02,347.4946301660142,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_03,340.36744573021235,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_04,341.18694160794104,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_05,340.3354199269692,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_06,338.026210923863,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_07,345.5499727900265,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_08,350.37713735654364,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_09,367.0825252478516,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_10,365.5197287405556,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_11,379.64968156047934,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_12,382.97674899138184,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_13,399.0648930461981,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_14,413.09202073813606,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_15,413.5669053529952,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_16,400.3351041535897,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_17,404.7630744638139,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_18,405.17180085123215,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_19,407.4847842142094,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_20,407.9083539010331,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_21,402.250138610095,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_22,387.2035780804869,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_23,381.9668809752846,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_24,385.84107307321113,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_25,382.4057756786406,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_26,365.91050488319524,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_27,361.79272556858217,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_28,360.96830836870356,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_29,369.0779085110503,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_30,370.5112122540318,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_01_31,372.3203760862533,1,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_01,374.07724408548916,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_02,375.66764302540275,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_03,376.4085777330764,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_04,377.2103793873965,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_05,378.6792029873577,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_06,380.3786471996153,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_07,384.59567368455924,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_08,389.5417776847028,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_09,391.6284975628646,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_10,389.95105230779563,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_11,389.94246693575,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_12,390.72275671542866,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_13,391.646554523562,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_14,394.09590626567484,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_15,401.2782152168908,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_16,404.75245088513566,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_17,409.94925788383006,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_18,413.70251895592463,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_19,421.03417778518553,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_20,429.7453482877296,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_21,430.9934281490897,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_22,432.8754627312274,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_23,438.54512725366436,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_24,443.87794672481795,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_25,445.3913274934782,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_26,451.95918497937885,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_27,458.3217388555268,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_02_28,464.1276367134828,2,snow,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_01,471.30255648126325,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_02,477.1405021431291,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_03,479.56506730478213,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_04,482.6151184898067,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_05,486.3723158367367,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_06,491.6172057676153,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_07,491.002761474867,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_08,500.3999306854567,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_09,504.57957273399626,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_10,508.93915297001524,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_11,509.8781351411977,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_12,513.0903468101516,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_13,514.7093874061788,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_14,516.455387616551,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_15,516.724865983918,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_16,517.4665596440707,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_17,513.3022366401193,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_18,510.9862712825764,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_19,512.1219108683525,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_20,506.9129488604968,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_21,505.56137739958854,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_22,505.17530242004284,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_23,514.9717157183509,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_24,517.4602658861463,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_25,525.9284998768667,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_26,528.5292341314256,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_27,530.5566351914862,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_28,532.0651137678415,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_29,535.9218746070699,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_30,542.4619368013631,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_03_31,544.5377434438324,3,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_01,543.4587310182336,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_02,549.8312651131729,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_03,559.4939344318524,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_04,561.855295306082,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_05,562.5037525732823,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_06,564.7330863751143,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_07,563.2503393232424,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_08,564.0491014301961,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_09,563.7790254866821,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_10,567.6383836769257,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_11,563.1332824591861,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_12,564.2477489839712,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_13,568.7365865096076,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_14,569.8779648876084,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_15,567.6440787014016,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_16,567.7630667874708,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_17,569.5129612359003,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_18,573.8198922475323,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_19,575.8227148078016,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_20,575.8939430051782,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_21,575.1627881980758,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_22,576.2971462540563,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_23,575.6499619025286,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_24,575.7518118112359,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_25,575.4477214033604,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_26,570.54468908106,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_27,566.8692923524586,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_28,563.5493990680521,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_29,561.187328076963,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_04_30,561.3060404177637,4,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_01,558.4948191084432,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_02,554.5871235074106,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_03,552.7338825843698,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_04,548.2805328642023,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_05,542.9163831846477,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_06,535.6892531004263,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_07,531.2308943590697,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_08,525.0607433079176,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_09,520.4682946375655,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_10,515.3737861655214,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_05_11,509.2495702911479,5,transition,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
